更新时间,#genre#
CCTV文化精品,http://60.7.56.33:4000/rtp/239.253.93.175:6439$组播源
CCTV文化精品,http://ha.xushining.com:50000/udp/225.1.2.177:5002$订阅源
//天津联通组播IP端口：ha.xushining.com:50000
CCTV-1 综合,http://ha.xushining.com:50000/udp/225.1.1.120:5002$订阅源
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8$订阅源
//北京联通组播IP端口：coolcat.synology.me:4022
北京卫视,http://coolcat.synology.me:4022/rtp/239.3.1.241:8000$组播源
//河北联通组播IP端口：60.7.56.33:4000
湖南卫视,http://60.7.56.33:4000/rtp/239.253.92.84:8015$组播源
//天津联通组播IP端口：ha.xushining.com:50000
安徽卫视,http://ha.xushining.com:50000/udp/225.1.1.127:5002$订阅源
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8$订阅源
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8$订阅源
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8$订阅源
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8$订阅源
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8$订阅源
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8$订阅源
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8$订阅源
八大精彩台,http://litv.zapi.us.kg/?id=4gtv-4gtv034$订阅源
八大综艺台,http://litv.zapi.us.kg/?id=4gtv-4gtv039$订阅源
民视台湾台,http://litv.zapi.us.kg/?id=4gtv-4gtv001$订阅源
民视台湾台,http://litv.zapi.us.kg/?id=4gtv-4gtv156$订阅源
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv002$订阅源
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv155$订阅源
民视第一台,http://litv.zapi.us.kg/?id=4gtv-4gtv003$订阅源
民视综艺,http://litv.zapi.us.kg/?id=4gtv-4gtv004$订阅源
猪哥亮歌厅秀,http://litv.zapi.us.kg/?id=4gtv-4gtv006$订阅源
中天新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv009$订阅源
非凡新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv010$订阅源
影迷數位電影台,http://litv.zapi.us.kg/?id=4gtv-4gtv011$订阅源
視納華仁紀實頻道,http://litv.zapi.us.kg/?id=4gtv-4gtv013$订阅源
时尚运动X,http://litv.zapi.us.kg/?id=4gtv-4gtv014$订阅源
GLOBETROTTER,http://litv.zapi.us.kg/?id=4gtv-4gtv016$订阅源
amc电影台,http://litv.zapi.us.kg/?id=4gtv-4gtv017$订阅源
达文西频道,http://litv.zapi.us.kg/?id=4gtv-4gtv018$订阅源
中视,http://litv.zapi.us.kg/?id=4gtv-4gtv040$订阅源
华视,http://litv.zapi.us.kg/?id=4gtv-4gtv041$订阅源
公视戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv042$订阅源
客家电视台,http://litv.zapi.us.kg/?id=4gtv-4gtv043$订阅源
靖天卡通台,http://litv.zapi.us.kg/?id=4gtv-4gtv044$订阅源
靖洋戏剧台,http://litv.zapi.us.kg/?id=4gtv-4gtv045$订阅源
靖天综合台,http://litv.zapi.us.kg/?id=4gtv-4gtv046$订阅源
靖天日本台,http://litv.zapi.us.kg/?id=4gtv-4gtv047$订阅源
非凡商业,http://litv.zapi.us.kg/?id=4gtv-4gtv048$订阅源
采昌影剧,http://litv.zapi.us.kg/?id=4gtv-4gtv049$订阅源
台视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv051$订阅源
华视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv052$订阅源
GinxTV,http://litv.zapi.us.kg/?id=4gtv-4gtv053$订阅源
靖天欢乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv054$订阅源
台视财经,http://litv.zapi.us.kg/?id=4gtv-4gtv056$订阅源
靖洋卡通台,http://litv.zapi.us.kg/?id=4gtv-4gtv057$订阅源
靖天戏剧台,http://litv.zapi.us.kg/?id=4gtv-4gtv058$订阅源
古典音乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv059$订阅源
靖天电影台,http://litv.zapi.us.kg/?id=4gtv-4gtv061$订阅源
靖天育乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv062$订阅源
靖天国际台,http://litv.zapi.us.kg/?id=4gtv-4gtv063$订阅源
中视菁采,http://litv.zapi.us.kg/?id=4gtv-4gtv064$订阅源
靖天资讯台,http://litv.zapi.us.kg/?id=4gtv-4gtv065$订阅源
台视,http://litv.zapi.us.kg/?id=4gtv-4gtv066$订阅源
tvbs精采台,http://litv.zapi.us.kg/?id=4gtv-4gtv067$订阅源
tvbs欢乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv068$订阅源
爱尔达娱乐,http://litv.zapi.us.kg/?id=4gtv-4gtv070$订阅源
tvbs新闻台,http://litv.zapi.us.kg/?id=4gtv-4gtv072$订阅源
tvbs,http://litv.zapi.us.kg/?id=4gtv-4gtv073$订阅源
中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074$订阅源
镜新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv075$订阅源
CATCHPLAY电影台,http://litv.zapi.us.kg/?id=4gtv-4gtv076$订阅源
TRACE SPORTS STARS,http://litv.zapi.us.kg/?id=4gtv-4gtv077$订阅源
阿里郎,http://litv.zapi.us.kg/?id=4gtv-4gtv079$订阅源
中视经典,http://litv.zapi.us.kg/?id=4gtv-4gtv080$订阅源
TRACE URBAN,http://litv.zapi.us.kg/?id=4gtv-4gtv082$订阅源
MEZZO LIVE,http://litv.zapi.us.kg/?id=4gtv-4gtv083$订阅源
国会频道1,http://litv.zapi.us.kg/?id=4gtv-4gtv084$订阅源
国会频道2,http://litv.zapi.us.kg/?id=4gtv-4gtv085$订阅源
智林体育台,http://litv.zapi.us.kg/?id=4gtv-4gtv101$订阅源
国际财经,http://litv.zapi.us.kg/?id=4gtv-4gtv104$订阅源
第1商業台,http://litv.zapi.us.kg/?id=4gtv-4gtv109$订阅源
东森新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv152$订阅源
东森财经新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv153$订阅源
美国之音,http://litv.zapi.us.kg/?id=litv-ftv03$订阅源
民视旅游,http://litv.zapi.us.kg/?id=litv-ftv07$订阅源
民视影剧,http://litv.zapi.us.kg/?id=litv-ftv09$订阅源
半岛新闻,http://litv.zapi.us.kg/?id=litv-ftv10$订阅源
民视新闻台,http://litv.zapi.us.kg/?id=litv-ftv13$订阅源
爱放动漫,http://litv.zapi.us.kg/?id=litv-ftv15$订阅源
好消息,http://litv.zapi.us.kg/?id=litv-ftv16$订阅源
好消息2台,http://litv.zapi.us.kg/?id=litv-ftv17$订阅源
龙华卡通,http://litv.zapi.us.kg/?id=litv-longturn01$订阅源
龙华电影,http://litv.zapi.us.kg/?id=litv-longturn03$订阅源
博斯魅力,http://litv.zapi.us.kg/?id=litv-longturn04$订阅源
博斯高球1,http://litv.zapi.us.kg/?id=litv-longturn05$订阅源
博斯高球2,http://litv.zapi.us.kg/?id=litv-longturn06$订阅源
博斯运动1,http://litv.zapi.us.kg/?id=litv-longturn07$订阅源
博斯运动2,http://litv.zapi.us.kg/?id=litv-longturn08$订阅源
博斯网球,http://litv.zapi.us.kg/?id=litv-longturn09$订阅源
博斯无限,http://litv.zapi.us.kg/?id=litv-longturn10$订阅源
龙华日韩,http://litv.zapi.us.kg/?id=litv-longturn11$订阅源
龙华偶像,http://litv.zapi.us.kg/?id=litv-longturn12$订阅源
博斯无限2,http://litv.zapi.us.kg/?id=litv-longturn13$订阅源
寰宇新闻台,http://litv.zapi.us.kg/?id=litv-longturn14$订阅源
寰宇新闻台湾台,http://litv.zapi.us.kg/?id=litv-longturn15$订阅源
亚洲旅游台,http://litv.zapi.us.kg/?id=litv-longturn17$订阅源
龙华戏剧,http://litv.zapi.us.kg/?id=litv-longturn18$订阅源
Smart知识台,http://litv.zapi.us.kg/?id=litv-longturn19$订阅源
生活英语台,http://litv.zapi.us.kg/?id=litv-longturn20$订阅源
龙华经典,http://litv.zapi.us.kg/?id=litv-longturn21$订阅源
台湾戏剧台,http://litv.zapi.us.kg/?id=litv-longturn22$订阅源
千禧经典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8$订阅源
明珠剧集台,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8$订阅源
爱尚4K超清,http://coolcat.synology.me:4022/rtp/239.3.1.236:2000$组播源
北京4K电影,http://coolcat.synology.me:4022/rtp/239.3.1.249:8001$组播源
北京新闻,http://coolcat.synology.me:4022/rtp/239.3.1.159:8000$组播源
北京影视,http://coolcat.synology.me:4022/rtp/239.3.1.158:8000$组播源
北京文艺,http://coolcat.synology.me:4022/rtp/239.3.1.242:8000$组播源
北京财经,http://coolcat.synology.me:4022/rtp/239.3.1.116:8000$组播源
北京生活,http://coolcat.synology.me:4022/rtp/239.3.1.117:8000$组播源
北京纪实科教,http://coolcat.synology.me:4022/rtp/239.3.1.115:8000$组播源
北京卡酷少儿,http://coolcat.synology.me:4022/rtp/239.3.1.189:8000$组播源
北京体育休闲,http://coolcat.synology.me:4022/rtp/239.3.1.243:8000$组播源
北京国际频道,http://coolcat.synology.me:4022/rtp/239.3.1.235:8000$组播源
北京淘电影,http://coolcat.synology.me:4022/rtp/239.3.1.250:8001$组播源
北京淘剧场,http://coolcat.synology.me:4022/rtp/239.3.1.95:8001$组播源
北京淘娱乐,http://coolcat.synology.me:4022/rtp/239.3.1.100:8001$组播源
北京淘精彩,http://coolcat.synology.me:4022/rtp/239.3.1.178:8001$组播源
北京淘Baby,http://coolcat.synology.me:4022/rtp/239.3.1.238:8001$组播源
IPTV动作影院,http://coolcat.synology.me:4022/rtp/239.3.1.92:4120$组播源
IPTV家庭影院,http://coolcat.synology.me:4022/rtp/239.3.1.93:4120$组播源
IPTV少儿动画,http://coolcat.synology.me:4022/rtp/239.3.1.199:9000$组播源
IPTV经典电影,http://coolcat.synology.me:4022/rtp/239.3.1.195:9024$组播源
IPTV热播剧场,http://coolcat.synology.me:4022/rtp/239.3.1.194:9020$组播源
IPTV魅力时尚,http://coolcat.synology.me:4022/rtp/239.3.1.196:9012$组播源
IPTV武侠剧场,http://coolcat.synology.me:4022/rtp/239.3.1.90:4120$组播源
IPTV古装剧场,http://coolcat.synology.me:4022/rtp/239.3.1.69:4120$组播源
IPTV军旅剧场,http://coolcat.synology.me:4022/rtp/239.3.1.68:4120$组播源
IPTV城市剧场,http://coolcat.synology.me:4022/rtp/239.3.1.67:4120$组播源
IPTV喜剧影院,http://coolcat.synology.me:4022/rtp/239.3.1.91:4120$组播源
朝阳融媒,http://coolcat.synology.me:4022/rtp/239.3.1.163:8001$组播源
通州融媒,http://coolcat.synology.me:4022/rtp/239.3.1.221:8001$组播源
密云电视台,http://coolcat.synology.me:4022/rtp/239.3.1.154:8001$组播源
延庆电视台,http://coolcat.synology.me:4022/rtp/239.3.1.187:8001$组播源
星影,http://coolcat.synology.me:4022/rtp/239.3.1.94:4120$组播源
光影,http://coolcat.synology.me:4022/rtp/239.3.1.84:4120$组播源
1905国内电影,http://cdn.jdshipin.com:8880/1905ts.php?id=1905a$订阅源
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8$订阅源
北京IPTV4K超清,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?accountinfo=%7E%7EV2.0%7Ee2qS8h6u-xp3gd50vNr1sw%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2$订阅源
北京IPTV淘电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND&GuardEncType=2$订阅源
北京IPTV淘剧场,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2$订阅源
thrill恐怖电影,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8$订阅源
安顺新闻,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154379194.m3u8$订阅源
安顺公共,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154526164.m3u8$订阅源
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd$订阅源
🎬豆瓣高分电影,http://zzy789.xyz/douyu1.php?id=8770422$订阅源
🎬欧美大片,http://zzy789.xyz/douyu1.php?id=2793084$订阅源
🎦邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519$订阅源
🔴神乐华语①厅,http://zzy789.xyz/douyu1.php?id=85894$订阅源
🔴神乐华语②厅,http://zzy789.xyz/douyu1.php?id=122402$订阅源
🔴神乐粤语厅,http://zzy789.xyz/douyu1.php?id=6566671$订阅源
🔴神乐欧美厅,http://zzy789.xyz/douyu1.php?id=20415$订阅源
🟢贝爷欧美①厅,http://zzy789.xyz/douyu1.php?id=252802$订阅源
🟢贝爷欧美②厅,http://zzy789.xyz/douyu1.php?id=36337$订阅源
🟢贝爷欧美IMAX厅,http://zzy789.xyz/douyu1.php?id=4332$订阅源
🟣奶虫恐怖影院,http://zzy789.xyz/douyu1.php?id=263824$订阅源
🟣奶虫动作影院,http://zzy789.xyz/douyu1.php?id=315457$订阅源
🟣奶虫粤语影院,http://zzy789.xyz/douyu1.php?id=5033502$订阅源
🟠华语动作①厅,http://zzy789.xyz/douyu1.php?id=3928$订阅源
🟠华语动作②厅,http://zzy789.xyz/douyu1.php?id=276200$订阅源
☯️经典恐怖Ⅰ厅,http://zzy789.xyz/douyu1.php?id=6906628$订阅源
☯️经典恐怖Ⅱ厅,http://zzy789.xyz/douyu1.php?id=8009547$订阅源
⚫外国恐怖大厅,http://zzy789.xyz/douyu1.php?id=96577$订阅源
⚫华语恐怖①厅,http://zzy789.xyz/douyu1.php?id=218859$订阅源
⚫华语恐怖②厅,http://zzy789.xyz/douyu1.php?id=310926$订阅源
⚫华语恐怖③厅,http://zzy789.xyz/douyu1.php?id=2935323$订阅源
🔘贝贝影视厅,http://zzy789.xyz/douyu1.php?id=431460$订阅源
🔘怡宝科幻动作,http://zzy789.xyz/douyu1.php?id=434971$订阅源
🔘冰冰恐怖动作,http://zzy789.xyz/douyu1.php?id=74374$订阅源
🔘华语科幻动作,http://zzy789.xyz/douyu1.php?id=11544610$订阅源
📺橙记人气港剧,http://zzy789.xyz/douyu1.php?id=4549169$订阅源
📺古装武侠剧场,http://zzy789.xyz/douyu1.php?id=338759$订阅源
📺现代破案侦查,http://zzy789.xyz/douyu1.php?id=922564$订阅源
🔶港剧天地①台,http://zzy789.xyz/douyu1.php?id=4290711$订阅源
🔶港剧天地②台,http://zzy789.xyz/douyu1.php?id=5522351$订阅源
🔶港剧天地③台,http://zzy789.xyz/douyu1.php?id=5261342$订阅源
🔷怀旧经典港剧,http://zzy789.xyz/douyu1.php?id=7119207$订阅源
🔷老版三国演义,http://zzy789.xyz/douyu1.php?id=7459925$订阅源
🔷神探狄仁杰,http://zzy789.xyz/douyu1.php?id=6027991$订阅源
🔷神话,http://zzy789.xyz/douyu1.php?id=5448413$订阅源
周星驰,http://huanqiuzhibo.cn/manifest/huya.php?id=11342412$订阅源
周润发,http://huanqiuzhibo.cn/manifest/huya.php?id=11342387$订阅源
梁家辉,http://huanqiuzhibo.cn/manifest/huya.php?id=11342429$订阅源
五福星,http://huanqiuzhibo.cn/manifest/huya.php?id=11282233$订阅源
洪金宝,http://huanqiuzhibo.cn/manifest/huya.php?id=11279251$订阅源
李连杰,http://huanqiuzhibo.cn/manifest/huya.php?id=11342390$订阅源
甄子丹,http://huanqiuzhibo.cn/manifest/huya.php?id=11352935$订阅源
许冠英,http://huanqiuzhibo.cn/manifest/huya.php?id=11601972$订阅源
黄渤,http://huanqiuzhibo.cn/manifest/huya.php?id=11352876$订阅源
沉腾,http://huanqiuzhibo.cn/manifest/huya.php?id=11601968$订阅源
成龙,http://huanqiuzhibo.cn/manifest/huya.php?id=11342386$订阅源
曾江,http://huanqiuzhibo.cn/manifest/huya.php?id=11601981$订阅源
王晶导演,http://huanqiuzhibo.cn/manifest/huya.php?id=11602058$订阅源
许氏三杰,http://huanqiuzhibo.cn/manifest/huya.php?id=11602033$订阅源
巨石强森,http://huanqiuzhibo.cn/manifest/huya.php?id=21059581$订阅源
杰森·斯坦森,http://huanqiuzhibo.cn/manifest/huya.php?id=21059588$订阅源
女神系列①,http://huanqiuzhibo.cn/manifest/huya.php?id=11336571$订阅源
女神系列②,http://huanqiuzhibo.cn/manifest/huya.php?id=11352909$订阅源
贺岁电影①,http://huanqiuzhibo.cn/manifest/huya.php?id=11601986$订阅源
贺岁电影②,http://huanqiuzhibo.cn/manifest/huya.php?id=11601971$订阅源
贺岁电影③,http://huanqiuzhibo.cn/manifest/huya.php?id=11352897$订阅源
金庸武侠,http://huanqiuzhibo.cn/manifest/huya.php?id=11342435$订阅源
金庸群侠,http://huanqiuzhibo.cn/manifest/huya.php?id=11342427$订阅源
赛车电影,http://huanqiuzhibo.cn/manifest/huya.php?id=11279247$订阅源
古墓冒险,http://huanqiuzhibo.cn/manifest/huya.php?id=11352913$订阅源
盗墓经典,http://huanqiuzhibo.cn/manifest/huya.php?id=21059552$订阅源
虎牙动作,http://huanqiuzhibo.cn/manifest/huya.php?id=11602077$订阅源
功夫动作,http://huanqiuzhibo.cn/manifest/huya.php?id=11352941$订阅源
智商犯罪,http://huanqiuzhibo.cn/manifest/huya.php?id=11352962$订阅源
悬疑推理,http://huanqiuzhibo.cn/manifest/huya.php?id=11342395$订阅源
警匪动作,http://huanqiuzhibo.cn/manifest/huya.php?id=11352886$订阅源
枪战系列,http://huanqiuzhibo.cn/manifest/huya.php?id=21059579$订阅源
谍战惊险,http://huanqiuzhibo.cn/manifest/huya.php?id=21059587$订阅源
热血校园,http://huanqiuzhibo.cn/manifest/huya.php?id=11352934$订阅源
黑帮古惑,http://huanqiuzhibo.cn/manifest/huya.php?id=11336719$订阅源
黑帮斗争,http://huanqiuzhibo.cn/manifest/huya.php?id=11342419$订阅源
喜剧专区①,http://huanqiuzhibo.cn/manifest/huya.php?id=11602044$订阅源
喜剧专区②,http://huanqiuzhibo.cn/manifest/huya.php?id=11352965$订阅源
喜剧专区③,http://huanqiuzhibo.cn/manifest/huya.php?id=11342423$订阅源
喜剧专区④,http://huanqiuzhibo.cn/manifest/huya.php?id=11352883$订阅源
玄幻剧场①,http://huanqiuzhibo.cn/manifest/huya.php?id=11342414$订阅源
玄幻剧场②,http://huanqiuzhibo.cn/manifest/huya.php?id=11352973$订阅源
异形怪兽,http://huanqiuzhibo.cn/manifest/huya.php?id=21059577$订阅源
怪兽系列,http://huanqiuzhibo.cn/manifest/huya.php?id=21059554$订阅源
惊悚恐怖,http://huanqiuzhibo.cn/manifest/huya.php?id=11601960$订阅源
鬼吹灯之精绝古城,http://huanqiuzhibo.cn/manifest/huya.php?id=11352871$订阅源
鬼吹灯之怒晴湘西,http://huanqiuzhibo.cn/manifest/huya.php?id=11602075$订阅源
鬼吹灯之龙岭迷窟,http://huanqiuzhibo.cn/manifest/huya.php?id=29465863$订阅源
鬼吹灯之昆仑神宫,http://huanqiuzhibo.cn/manifest/huya.php?id=11601957$订阅源
鬼吹灯之云南虫谷,http://huanqiuzhibo.cn/manifest/huya.php?id=11352898$订阅源
鬼吹灯之南海归墟,http://huanqiuzhibo.cn/manifest/huya.php?id=11352883$订阅源
亮剑,http://huanqiuzhibo.cn/manifest/huya.php?id=30080238$订阅源
都挺好,http://huanqiuzhibo.cn/manifest/huya.php?id=21059594$订阅源
轩辕剑┃胡歌,http://huanqiuzhibo.cn/manifest/huya.php?id=21059596$订阅源
武侠剧┃金庸,http://huanqiuzhibo.cn/manifest/huya.php?id=11602082$订阅源
西游记┃张卫健,http://huanqiuzhibo.cn/manifest/huya.php?id=23728660$订阅源
西游记┃陈浩民,http://huanqiuzhibo.cn/manifest/huya.php?id=23735126$订阅源
封神榜┃陈浩民,http://huanqiuzhibo.cn/manifest/huya.php?id=23749096$订阅源
鹿鼎记┃陈小春,http://huanqiuzhibo.cn/manifest/huya.php?id=23865080$订阅源
鹿鼎记┃梁朝伟,http://huanqiuzhibo.cn/manifest/huya.php?id=23734183$订阅源
刑事侦缉档案,http://huanqiuzhibo.cn/manifest/huya.php?id=23734169$订阅源
我的野蛮婆婆,http://huanqiuzhibo.cn/manifest/huya.php?id=23863796$订阅源
大唐双龙传,http://huanqiuzhibo.cn/manifest/huya.php?id=23728674$订阅源
倚天屠龙记,http://huanqiuzhibo.cn/manifest/huya.php?id=23734246$订阅源
九阴真经,http://huanqiuzhibo.cn/manifest/huya.php?id=23824164$订阅源
神雕侠侣,http://huanqiuzhibo.cn/manifest/huya.php?id=23865171$订阅源
天龙八部,http://huanqiuzhibo.cn/manifest/huya.php?id=23903123$订阅源
笑傲江湖,http://huanqiuzhibo.cn/manifest/huya.php?id=23865142$订阅源
楚汉骄雄,http://huanqiuzhibo.cn/manifest/huya.php?id=23740156$订阅源
法证先锋3,http://huanqiuzhibo.cn/manifest/huya.php?id=23863804$订阅源
陀枪师姐,http://huanqiuzhibo.cn/manifest/huya.php?id=23860039$订阅源
金枝欲孽,http://huanqiuzhibo.cn/manifest/huya.php?id=23865036$订阅源
使徒行者,http://huanqiuzhibo.cn/manifest/huya.php?id=23734256$订阅源
扫黄先锋,http://huanqiuzhibo.cn/manifest/huya.php?id=23903196$订阅源
鉴证实录,http://huanqiuzhibo.cn/manifest/huya.php?id=23903183$订阅源
笑看风云,http://huanqiuzhibo.cn/manifest/huya.php?id=23865058$订阅源
妙手仁心,http://huanqiuzhibo.cn/manifest/huya.php?id=23829543$订阅源
洗冤录,http://huanqiuzhibo.cn/manifest/huya.php?id=23903130$订阅源
创世纪,http://huanqiuzhibo.cn/manifest/huya.php?id=23749083$订阅源
寻秦记,http://huanqiuzhibo.cn/manifest/huya.php?id=23864973$订阅源
大时代,http://huanqiuzhibo.cn/manifest/huya.php?id=23865161$订阅源
陈翔六点半,http://huanqiuzhibo.cn/manifest/huya.php?id=11274154$订阅源
老三国演义,http://huanqiuzhibo.cn/manifest/huya.php?id=11602081$订阅源
新三国演义,http://huanqiuzhibo.cn/manifest/huya.php?id=11352944$订阅源
第八号当铺,http://huanqiuzhibo.cn/manifest/huya.php?id=21059568$订阅源
新水浒传,http://huanqiuzhibo.cn/manifest/huya.php?id=11342384$订阅源
神医喜来乐,http://huanqiuzhibo.cn/manifest/huya.php?id=11601978$订阅源
神探狄仁杰①,http://huanqiuzhibo.cn/manifest/huya.php?id=11352958$订阅源
神探狄仁杰③,http://huanqiuzhibo.cn/manifest/huya.php?id=11342425$订阅源
活佛济公,http://huanqiuzhibo.cn/manifest/huya.php?id=11342400$订阅源
康熙微服私访记,http://huanqiuzhibo.cn/manifest/huya.php?id=11342418$订阅源
铁道游击队,http://huanqiuzhibo.cn/manifest/huya.php?id=11352936$订阅源
宝莲灯,http://huanqiuzhibo.cn/manifest/huya.php?id=21059563$订阅源
庆余年,http://huanqiuzhibo.cn/manifest/huya.php?id=11352960$订阅源
葛二蛋,http://huanqiuzhibo.cn/manifest/huya.php?id=11602072$订阅源
许三多,http://huanqiuzhibo.cn/manifest/huya.php?id=11342430$订阅源
大秦赋,http://huanqiuzhibo.cn/manifest/huya.php?id=11352881$订阅源
家有儿女,http://huanqiuzhibo.cn/manifest/huya.php?id=11352872$订阅源
邻里一家亲,http://huanqiuzhibo.cn/manifest/huya.php?id=11342426$订阅源
镖行天下,http://huanqiuzhibo.cn/manifest/huya.php?id=11352969$订阅源
加勒比海盗,http://huanqiuzhibo.cn/manifest/huya.php?id=21059595$订阅源
死神来了,http://huanqiuzhibo.cn/manifest/huya.php?id=11352903$订阅源
蜘蛛侠,http://huanqiuzhibo.cn/manifest/huya.php?id=21059599$订阅源
硬汉007,http://huanqiuzhibo.cn/manifest/huya.php?id=21059585$订阅源
东方三侠,http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8$订阅源
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8$订阅源
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8$订阅源
王者荣耀┃电竞赛,http://huanqiuzhibo.cn/manifest/huya.php?id=660002$订阅源
英雄联盟┃电竞赛,http://huanqiuzhibo.cn/manifest/huya.php?id=660000$订阅源
王者┃辣辣,http://huanqiuzhibo.cn/manifest/huya.php?id=30003715$订阅源
猪猪┃小悠,http://huanqiuzhibo.cn/manifest/huya.php?id=651353$订阅源
赖神┃边路,http://huanqiuzhibo.cn/manifest/huya.php?id=99724$订阅源
空伐┃阿珂,http://huanqiuzhibo.cn/manifest/huya.php?id=960427$订阅源
明眸┃关羽,http://huanqiuzhibo.cn/manifest/huya.php?id=786724$订阅源
老三┃貂蝉,http://huanqiuzhibo.cn/manifest/huya.php?id=52333$订阅源
北慕┃露娜,http://huanqiuzhibo.cn/manifest/huya.php?id=31520$订阅源
童颜┃韩信,http://huanqiuzhibo.cn/manifest/huya.php?id=126198$订阅源
锦儿┃李白,http://huanqiuzhibo.cn/manifest/huya.php?id=813749$订阅源
杆哥┃芈月,http://huanqiuzhibo.cn/manifest/huya.php?id=475974$订阅源
神罚┃狂铁,http://huanqiuzhibo.cn/manifest/huya.php?id=631423$订阅源
小涛┃诸葛亮,http://huanqiuzhibo.cn/manifest/huya.php?id=861098$订阅源
钟懿┃司马懿,http://huanqiuzhibo.cn/manifest/huya.php?id=23494745$订阅源
天津新闻,http://ha.xushining.com:50000/udp/225.1.1.130:5002$订阅源
天津文艺,http://ha.xushining.com:50000/udp/225.1.1.131:5002$订阅源
天津影视,http://ha.xushining.com:50000/udp/225.1.1.149:5002$订阅源
天津都市,http://ha.xushining.com:50000/udp/225.1.1.128:5002$订阅源
天津体育,http://ha.xushining.com:50000/udp/225.1.1.122:5002$订阅源
天津科教,http://ha.xushining.com:50000/udp/225.1.1.129:5002$订阅源
天津少儿,http://ha.xushining.com:50000/udp/225.1.1.125:5002$订阅源
天津购物,http://ha.xushining.com:50000/udp/225.1.1.151:5002$订阅源
天津IPTV,http://ha.xushining.com:50000/udp/225.1.2.123:5002$订阅源
河东卫视,http://ha.xushining.com:50000/udp/225.1.2.2:5002$订阅源
河西卫视,http://ha.xushining.com:50000/udp/225.1.2.4:5002$订阅源
蓟州卫视,http://ha.xushining.com:50000/udp/225.1.1.82:5002$订阅源
静海卫视,http://ha.xushining.com:50000/udp/225.1.1.110:5002$订阅源
滨海1,http://ha.xushining.com:50000/udp/225.1.2.7:5002$订阅源
滨海2,http://ha.xushining.com:50000/udp/225.1.2.8:5002$订阅源
4K私享家,http://ha.xushining.com:50000/udp/225.1.1.156:5002$订阅源
